WkBQbuaN,24,verb,liefern,liefern,target,lower-left,TRUE,2026-02-23T12:16:56Z,3224,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,25,noun,pfifferling,pfifferling,target,upper-left,TRUE,2026-02-23T12:17:02Z,5160,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,26,verb,dekorieren,dekorieren,target,upper-right,TRUE,2026-02-23T12:17:08Z,4153,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,27,verb,bekennen,ziehen,dist3,lower-left,FALSE,2026-02-23T12:17:17Z,8157,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,28,noun,ruine,ruine,target,lower-right,TRUE,2026-02-23T12:17:21Z,2907,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,29,noun,labyrinth,labyrinth,target,lower-left,TRUE,2026-02-23T12:17:24Z,2637,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,30,noun,orchidee,banner,dist3,lower-right,FALSE,2026-02-23T12:17:29Z,3786,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,31,verb,schwanken,schwanken,target,upper-right,TRUE,2026-02-23T12:17:36Z,4630,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,32,noun,zucchini,zucchini,target,upper-right,TRUE,2026-02-23T12:17:40Z,3354,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,33,verb,tuermen,tuermen,target,upper-left,TRUE,2026-02-23T12:17:50Z,8134,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,34,verb,befreien,befreien,target,lower-right,TRUE,2026-02-23T12:17:54Z,2750,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,35,noun,kajak,kajak,target,upper-left,TRUE,2026-02-23T12:17:58Z,2848,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,36,verb,abseilen,abseilen,target,upper-left,TRUE,2026-02-23T12:18:02Z,3019,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,37,verb,tuscheln,tuscheln,target,lower-right,TRUE,2026-02-23T12:18:07Z,2895,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,38,noun,hummer,hummer,target,upper-right,TRUE,2026-02-23T12:18:12Z,3670,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,39,noun,nelke,veilchen,dist1,lower-right,FALSE,2026-02-23T12:18:18Z,4226,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,40,verb,betrachten,telefonieren,dist3,upper-left,FALSE,2026-02-23T12:18:24Z,5222,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,41,noun,flunder,flunder,target,lower-right,TRUE,2026-02-23T12:18:28Z,3051,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
WkBQbuaN,42,noun,cello,cello,target,lower-left,TRUE,2026-02-23T12:18:32Z,2926,2026-02-23,Männlich,Deutsch;;,2019-07-29,6.573579739904175
wnSdsSdY,1,noun,auge,auge,target,upper-left,TRUE,2025-08-28T13:28:59Z,5313,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,2,verb,schweben,schweben,target,lower-left,TRUE,2025-08-28T13:29:07Z,7211,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,3,noun,moehre,moehre,target,lower-right,TRUE,2025-08-28T13:29:12Z,3150,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,4,noun,ameise,ameise,target,upper-right,TRUE,2025-08-28T13:29:16Z,2364,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,5,verb,jonglieren,jonglieren,target,upper-right,TRUE,2025-08-28T13:29:22Z,3071,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,6,noun,elch,elch,target,upper-left,TRUE,2025-08-28T13:29:26Z,3122,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,7,noun,chor,rohr,dist2,upper-left,FALSE,2025-08-28T13:29:30Z,2778,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,8,verb,torkeln,backen,dist3,lower-right,FALSE,2025-08-28T13:29:34Z,2984,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,9,verb,studieren,studieren,target,lower-right,TRUE,2025-08-28T13:29:39Z,3858,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,10,verb,operieren,operieren,target,lower-left,TRUE,2025-08-28T13:29:43Z,3392,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,11,noun,ventilator,ventilator,target,lower-left,TRUE,2025-08-28T13:29:49Z,4352,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,12,verb,waehlen,schaelen,dist2,lower-left,FALSE,2025-08-28T13:29:58Z,7908,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,13,noun,rucola,rosenkohl,dist1,lower-left,FALSE,2025-08-28T13:30:04Z,4901,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,14,verb,scheren,scheren,target,upper-right,TRUE,2025-08-28T13:30:10Z,5253,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,15,noun,giraffe,giraffe,target,upper-left,TRUE,2025-08-28T13:30:14Z,2657,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,16,noun,palme,kaktus,dist1,upper-right,FALSE,2025-08-28T13:30:20Z,4732,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,17,verb,tadeln,tadeln,target,upper-right,TRUE,2025-08-28T13:30:25Z,3858,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,18,noun,ananas,wassermelone,dist1,lower-left,FALSE,2025-08-28T13:30:31Z,4357,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,19,verb,empfangen,einfangen,dist2,upper-left,FALSE,2025-08-28T13:30:38Z,4748,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,20,verb,verloben,verloben,target,upper-left,TRUE,2025-08-28T13:30:43Z,3192,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,21,noun,ozean,pelikan,dist2,lower-right,FALSE,2025-08-28T13:30:50Z,5871,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,22,verb,faulenzen,spazieren,dist2,lower-left,FALSE,2025-08-28T13:30:57Z,5934,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,23,noun,gazelle,libelle,dist2,upper-left,FALSE,2025-08-28T13:31:02Z,4422,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,24,verb,liefern,liefern,target,lower-left,TRUE,2025-08-28T13:31:08Z,4860,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,25,noun,pfifferling,schmetterling,dist2,lower-left,FALSE,2025-08-28T13:31:14Z,5229,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,26,verb,dekorieren,werkeln,dist1,lower-right,FALSE,2025-08-28T13:31:20Z,3980,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,27,verb,bekennen,ziehen,dist3,lower-left,FALSE,2025-08-28T13:31:26Z,4707,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,28,noun,ruine,festung,dist1,upper-right,FALSE,2025-08-28T13:31:32Z,5195,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,29,noun,labyrinth,labyrinth,target,lower-left,TRUE,2025-08-28T13:31:41Z,7693,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,30,noun,orchidee,banner,dist3,lower-right,FALSE,2025-08-28T13:31:51Z,4781,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,31,verb,schwanken,drehen,dist1,lower-right,FALSE,2025-08-28T13:31:56Z,3789,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,32,noun,zucchini,zucchini,target,upper-right,TRUE,2025-08-28T13:32:05Z,6229,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,33,verb,tuermen,tuermen,target,upper-left,TRUE,2025-08-28T13:32:10Z,3736,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,34,verb,befreien,befreien,target,lower-right,TRUE,2025-08-28T13:32:17Z,5871,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,35,noun,kajak,bumerang,dist3,lower-right,FALSE,2025-08-28T13:32:22Z,4281,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,36,verb,abseilen,herunterklettern,dist1,lower-left,FALSE,2025-08-28T13:32:27Z,3727,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,37,verb,tuscheln,verpetzen,dist1,lower-left,FALSE,2025-08-28T13:32:34Z,4931,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,38,noun,hummer,hummer,target,upper-right,TRUE,2025-08-28T13:32:41Z,5369,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,39,noun,nelke,zelt,dist2,lower-left,FALSE,2025-08-28T13:32:45Z,3466,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,40,verb,betrachten,betrachten,target,lower-left,TRUE,2025-08-28T13:32:50Z,2981,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,41,noun,flunder,flunder,target,lower-right,TRUE,2025-08-28T13:32:54Z,3120,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,42,noun,cello,harfe,dist1,lower-right,FALSE,2025-08-28T13:33:01Z,5638,2025-08-28,Männlich,Deutsch;;,2021-07-20,4.1067761806981515
wnSdsSdY,1,noun,auge,auge,target,upper-left,TRUE,2025-11-26T12:50:44Z,6678,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,2,verb,schweben,schweben,target,lower-left,TRUE,2025-11-26T12:50:50Z,4055,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,3,noun,moehre,moehre,target,lower-right,TRUE,2025-11-26T12:50:54Z,2608,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,4,noun,ameise,ameise,target,upper-right,TRUE,2025-11-26T12:50:59Z,3771,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,5,verb,jonglieren,jonglieren,target,upper-right,TRUE,2025-11-26T12:51:05Z,4220,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,6,noun,elch,elch,target,upper-left,TRUE,2025-11-26T12:51:10Z,2975,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,7,noun,chor,rohr,dist2,upper-left,FALSE,2025-11-26T12:51:17Z,5304,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,8,verb,torkeln,schnorcheln,dist2,upper-right,FALSE,2025-11-26T12:51:22Z,3694,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,9,verb,studieren,studieren,target,lower-right,TRUE,2025-11-26T12:51:31Z,6974,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,10,verb,operieren,impfen,dist1,upper-right,FALSE,2025-11-26T12:51:38Z,5476,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,11,noun,ventilator,ventilator,target,lower-left,TRUE,2025-11-26T12:51:46Z,5966,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,12,verb,waehlen,waehlen,target,lower-right,TRUE,2025-11-26T12:51:54Z,5934,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,13,noun,rucola,rosenkohl,dist1,lower-left,FALSE,2025-11-26T12:52:03Z,7102,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,14,verb,scheren,scheren,target,upper-right,TRUE,2025-11-26T12:52:10Z,5637,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,15,noun,giraffe,giraffe,target,upper-left,TRUE,2025-11-26T12:52:15Z,2776,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,16,noun,palme,palme,target,lower-left,TRUE,2025-11-26T12:52:22Z,4927,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,17,verb,tadeln,tadeln,target,upper-right,TRUE,2025-11-26T12:52:29Z,5218,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,18,noun,ananas,ananas,target,lower-right,TRUE,2025-11-26T12:52:34Z,3391,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,19,verb,empfangen,empfangen,target,lower-right,TRUE,2025-11-26T12:52:40Z,4231,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,20,verb,verloben,vergeben,dist2,lower-left,FALSE,2025-11-26T12:52:46Z,4948,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,21,noun,ozean,ozean,target,upper-left,TRUE,2025-11-26T12:52:55Z,7220,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,22,verb,faulenzen,begrenzen,dist1,lower-right,FALSE,2025-11-26T12:53:14Z,16364,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,23,noun,gazelle,gazelle,target,lower-right,TRUE,2025-11-26T12:53:20Z,5137,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,24,verb,liefern,liefern,target,lower-left,TRUE,2025-11-26T12:53:40Z,17768,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,25,noun,pfifferling,diamant,dist3,upper-right,FALSE,2025-11-26T12:54:00Z,18466,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,26,verb,dekorieren,dekorieren,target,upper-right,TRUE,2025-11-26T12:54:07Z,6153,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,27,verb,bekennen,ziehen,dist3,lower-left,FALSE,2025-11-26T12:54:19Z,9996,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,28,noun,ruine,schiene,dist2,lower-left,FALSE,2025-11-26T12:54:24Z,3898,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,29,noun,labyrinth,labyrinth,target,lower-left,TRUE,2025-11-26T12:54:30Z,4039,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,30,noun,orchidee,banner,dist3,lower-right,FALSE,2025-11-26T12:54:45Z,13976,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,31,verb,schwanken,drehen,dist1,lower-right,FALSE,2025-11-26T12:54:57Z,11165,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,32,noun,zucchini,zucchini,target,upper-right,TRUE,2025-11-26T12:55:08Z,9339,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,33,verb,tuermen,sammeln,dist1,lower-left,FALSE,2025-11-26T12:55:18Z,8453,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,34,verb,befreien,befreien,target,lower-right,TRUE,2025-11-26T12:55:26Z,6798,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,35,noun,kajak,segelboot,dist1,lower-left,FALSE,2025-11-26T12:55:33Z,5783,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,36,verb,abseilen,abseilen,target,upper-left,TRUE,2025-11-26T12:55:40Z,4984,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,37,verb,tuscheln,singen,dist3,upper-left,FALSE,2025-11-26T12:55:47Z,6558,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,38,noun,hummer,hummer,target,upper-right,TRUE,2025-11-26T12:55:54Z,4418,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,39,noun,nelke,zelt,dist2,lower-left,FALSE,2025-11-26T12:55:59Z,3592,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,40,verb,betrachten,bewachen,dist2,upper-right,FALSE,2025-11-26T12:56:06Z,4353,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,41,noun,flunder,flunder,target,lower-right,TRUE,2025-11-26T12:56:14Z,5554,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,42,noun,cello,harfe,dist1,lower-right,FALSE,2025-11-26T12:56:24Z,8871,2025-11-26,Männlich,Deutsch;;,2021-07-20,4.353182751540041
wnSdsSdY,1,noun,auge,auge,target,upper-left,TRUE,2026-02-25T14:46:00Z,5293,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,2,verb,schweben,schweben,target,lower-left,TRUE,2026-02-25T14:46:07Z,4778,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,3,noun,moehre,moehre,target,lower-right,TRUE,2026-02-25T14:46:11Z,2692,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,4,noun,ameise,ameise,target,upper-right,TRUE,2026-02-25T14:46:15Z,2505,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,5,verb,jonglieren,jonglieren,target,upper-right,TRUE,2026-02-25T14:46:20Z,3086,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,6,noun,elch,elch,target,upper-left,TRUE,2026-02-25T14:46:25Z,3504,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,7,noun,chor,orchester,dist1,lower-right,FALSE,2026-02-25T14:46:36Z,10088,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,8,verb,torkeln,backen,dist3,lower-right,FALSE,2026-02-25T14:46:42Z,4817,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,9,verb,studieren,studieren,target,lower-right,TRUE,2026-02-25T14:46:50Z,6217,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,10,verb,operieren,operieren,target,lower-left,TRUE,2026-02-25T14:46:56Z,5110,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,11,noun,ventilator,ventilator,target,lower-left,TRUE,2026-02-25T14:47:04Z,6458,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,12,verb,waehlen,waehlen,target,lower-right,TRUE,2026-02-25T14:47:10Z,5052,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,13,noun,rucola,rosenkohl,dist1,lower-left,FALSE,2026-02-25T14:47:17Z,6297,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,14,verb,scheren,scheren,target,upper-right,TRUE,2026-02-25T14:47:27Z,8517,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,15,noun,giraffe,giraffe,target,upper-left,TRUE,2026-02-25T14:47:32Z,3580,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,16,noun,palme,palme,target,lower-left,TRUE,2026-02-25T14:47:36Z,3673,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,17,verb,tadeln,radeln,dist2,lower-left,FALSE,2026-02-25T14:47:42Z,5156,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,18,noun,ananas,wassermelone,dist1,lower-left,FALSE,2026-02-25T14:47:47Z,3772,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,19,verb,empfangen,einfangen,dist2,upper-left,FALSE,2026-02-25T14:47:54Z,5626,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,20,verb,verloben,heiraten,dist1,lower-right,FALSE,2026-02-25T14:48:02Z,7803,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,21,noun,ozean,ozean,target,upper-left,TRUE,2026-02-25T14:48:09Z,5494,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,22,verb,faulenzen,spazieren,dist2,lower-left,FALSE,2026-02-25T14:48:19Z,9135,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,23,noun,gazelle,gazelle,target,lower-right,TRUE,2026-02-25T14:48:28Z,3530,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,24,verb,liefern,liefern,target,lower-left,TRUE,2026-02-25T14:48:40Z,11193,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,25,noun,pfifferling,diamant,dist3,upper-right,FALSE,2026-02-25T14:48:46Z,5032,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,26,verb,dekorieren,dekorieren,target,upper-right,TRUE,2026-02-25T14:48:52Z,4115,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,27,verb,bekennen,verstecken,dist1,lower-right,FALSE,2026-02-25T14:48:58Z,5063,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,28,noun,ruine,festung,dist1,upper-right,FALSE,2026-02-25T14:49:11Z,11780,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,29,noun,labyrinth,labyrinth,target,lower-left,TRUE,2026-02-25T14:49:17Z,4989,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,30,noun,orchidee,zeh,dist2,upper-right,FALSE,2026-02-25T14:49:30Z,11389,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,31,verb,schwanken,drehen,dist1,lower-right,FALSE,2026-02-25T14:49:35Z,3995,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,32,noun,zucchini,zucchini,target,upper-right,TRUE,2026-02-25T14:49:40Z,3186,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,33,verb,tuermen,oeffnen,dist3,lower-right,FALSE,2026-02-25T14:49:45Z,4574,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,34,verb,befreien,befreien,target,lower-right,TRUE,2026-02-25T14:49:50Z,3560,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,35,noun,kajak,kajak,target,upper-left,TRUE,2026-02-25T14:49:55Z,3632,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,36,verb,abseilen,abseilen,target,upper-left,TRUE,2026-02-25T14:50:01Z,4028,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,37,verb,tuscheln,verpetzen,dist1,lower-left,FALSE,2026-02-25T14:50:08Z,5885,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,38,noun,hummer,hummer,target,upper-right,TRUE,2026-02-25T14:50:13Z,3790,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,39,noun,nelke,veilchen,dist1,lower-right,FALSE,2026-02-25T14:50:27Z,12608,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,40,verb,betrachten,bewachen,dist2,upper-right,FALSE,2026-02-25T14:50:32Z,3400,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,41,noun,flunder,flunder,target,lower-right,TRUE,2026-02-25T14:50:37Z,3001,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
wnSdsSdY,42,noun,cello,harfe,dist1,lower-right,FALSE,2026-02-25T14:50:41Z,3335,2026-02-25,Männlich,Deutsch;;,2021-07-20,4.602327173169062
Wo4cMRoL,1,noun,auge,auge,target,upper-left,TRUE,2025-10-08T12:33:38Z,6065,2025-10-08,Männlich,Deutsch;;,2022-05-28,3.3648186173853527
Wo4cMRoL,2,verb,schweben,springen,dist1,upper-left,FALSE,2025-10-08T12:33:47Z,8380,2025-10-08,Männlich,Deutsch;;,2022-05-28,3.3648186173853527
Wo4cMRoL,3,noun,moehre,moehre,target,lower-right,TRUE,2025-10-08T12:33:54Z,4893,2025-10-08,Männlich,Deutsch;;,2022-05-28,3.3648186173853527
Wo4cMRoL,4,noun,ameise,ameise,target,upper-right,TRUE,2025-10-08T12:34:00Z,4977,2025-10-08,Männlich,Deutsch;;,2022-05-28,3.3648186173853527
Wo4cMRoL,5,verb,jonglieren,verlieren,dist2,upper-left,FALSE,2025-10-08T12:34:13Z,6919,2025-10-08,Männlich,Deutsch;;,2022-05-28,3.3648186173853527
Wo4cMRoL,6,noun,elch,skelett,dist3,upper-right,FALSE,2025-10-08T12:34:19Z,4718,2025-10-08,Männlich,Deutsch;;,2022-05-28,3.3648186173853527
Wo4cMRoL,7,noun,chor,tastatur,dist3,lower-left,FALSE,2025-10-08T12:34:24Z,4052,2025-10-08,Männlich,Deutsch;;,2022-05-28,3.3648186173853527
Wo4cMRoL,8,verb,torkeln,backen,dist3,lower-right,FALSE,2025-10-08T12:34:29Z,4083,2025-10-08,Männlich,Deutsch;;,2022-05-28,3.3648186173853527
Wo4cMRoL,9,verb,studieren,studieren,target,lower-right,TRUE,2025-10-08T12:34:40Z,10826,2025-10-08,Männlich,Deutsch;;,2022-05-28,3.3648186173853527
Wo4cMRoL,10,verb,operieren,impfen,dist1,upper-right,FALSE,2025-10-08T12:34:45Z,3873,2025-10-08,Männlich,Deutsch;;,2022-05-28,3.3648186173853527
Wo4cMRoL,11,noun,ventilator,faecher,dist1,lower-right,FALSE,2025-10-08T12:34:49Z,3538,2025-10-08,Männlich,Deutsch;;,2022-05-28,3.3648186173853527
